ObjectId(58f872c4cf14c629743c6623),东方电气股份有限公司,四川省成都市高新西区芯大道街18号
ObjectId(58f872c4cf14c629743c6624),航天时代电子技术股份有限公司,湖北省武汉经济技术开发区高科技园
ObjectId(58f872c4cf14c629743c6625),天津创业环保集团股份有限公司,天津市南开区卫津南路76号
ObjectId(58f872c4cf14c629743c6626),中国嘉陵工业股份有限公司(集团),重庆市璧山区璧泉街道永嘉大道111号
ObjectId(58f872c4cf14c629743c6627),洛阳玻璃股份有限公司,河南省洛阳市西工区唐宫中路9号
ObjectId(58f872c4cf14c629743c6628),梅花生物科技集团股份有限公司,西藏自治区拉萨经济技术开发区金珠西路189号
ObjectId(58f872c4cf14c629743c6629),中航航空高科技股份有限公司,江苏省南通市港闸区永和路1号
ObjectId(58f872c4cf14c629743c662a),北京城乡商业（集团）股份有限公司,北京市海淀区复兴路甲23号
ObjectId(58f872c4cf14c629743c662b),中石化石油工程技术服务股份有限公司,北京市朝阳区朝阳门北大街22号
ObjectId(58f872c4cf14c629743c662c),厦门华侨电子股份有限公司,福建省厦门市思明区环岛南路3088号三楼302室
ObjectId(58f872c4cf14c629743c662d),内蒙古蒙电华能热电股份有限公司,内蒙古自治区呼和浩特市锡林南路218号
ObjectId(58f872c4cf14c629743c662e),中炬高新技术实业(集团)股份有限公司,广东省中山市中山火炬高技术产业开发区
ObjectId(58f872c4cf14c629743c662f),北京京城机电股份有限公司,北京市朝阳区东三环中路59号楼901室
ObjectId(58f872c4cf14c629743c6630),王府井集团股份有限公司,北京市王府井大街255号
ObjectId(58f872c4cf14c629743c6631),江苏春兰制冷设备股份有限公司,江苏省泰州市春兰工业园区春兰路1号
ObjectId(58f872c4cf14c629743c6632),宁波中百股份有限公司,浙江省宁波市海曙区中山东路220号4层
ObjectId(58f872c4cf14c629743c6633),长春中天能源股份有限公司,吉林省长春市朝阳区人民大街1881号
ObjectId(58f872c4cf14c629743c6634),银座集团股份有限公司,山东省济南市泺源大街中段
ObjectId(58f872c4cf14c629743c6635),北京航天长峰股份有限公司,北京市海淀区永定路51号航天数控大楼
ObjectId(58f872c4cf14c629743c6636),龙建路桥股份有限公司,黑龙江省哈尔滨市南岗区长江路368号
ObjectId(58f872c4cf14c629743c6637),上海海欣集团股份有限公司,上海市松江区洞泾镇长兴路688号
ObjectId(58f872c4cf14c629743c6638),上海同济科技实业股份有限公司,上海市浦东新区栖山路33号
ObjectId(58f872c4cf14c629743c6639),上海宝信软件股份有限公司,中国（上海）自由贸易试验区郭守敬路515号
ObjectId(58f872c4cf14c629743c663a),上海临港控股股份有限公司,上海市松江区莘砖公路668号3层
ObjectId(58f872c4cf14c629743c663b),丹化化工科技股份有限公司,上海市浦东新区高科西路4037号
ObjectId(58f872c4cf14c629743c663c),四川长虹电器股份有限公司,四川省绵阳市高新区绵兴东路35号
ObjectId(58f872c4cf14c629743c663d),上工申贝(集团)股份有限公司,上海市浦东新区世纪大道1500号东方大厦12楼A-D室
ObjectId(58f872c5cf14c629743c663e),重庆万里新能源股份有限公司,重庆市江津区双福街道创业路26号
ObjectId(58f872c5cf14c629743c663f),上海九百股份有限公司,上海市愚园路300号6楼D室
ObjectId(58f872c5cf14c629743c6640),上海柴油机股份有限公司,上海市杨浦区军工路2636号
ObjectId(58f872c5cf14c629743c6641),上海华东电脑股份有限公司,上海市嘉定区嘉罗公路1485号43号楼6层
ObjectId(58f872c5cf14c629743c6642),海通证券股份有限公司,上海市广东路689号
ObjectId(58f872c5cf14c629743c6643),上海界龙实业集团股份有限公司,上海市浦东新区川周路7111号
ObjectId(58f872c5cf14c629743c6644),上海申通地铁股份有限公司,上海市浦电路489号(由由燕乔大厦五楼)
ObjectId(58f872c5cf14c629743c6645),上海第一医药股份有限公司,上海市黄浦区南京东路616号
ObjectId(58f872c5cf14c629743c6646),陕西广电网络传媒(集团)股份有限公司,陕西省西安曲江新区行政商务区曲江首座大厦14-16，18-19，22-24层
ObjectId(58f872c5cf14c629743c6647),香溢融通控股集团股份有限公司,浙江省宁波市西河街158号
ObjectId(58f872c5cf14c629743c6648),哈药集团人民同泰医药股份有限公司,黑龙江省哈尔滨市南岗区衡山路76号
ObjectId(58f872c5cf14c629743c6649),茂业商业股份有限公司,四川省成都市东御街19号
ObjectId(58f872c5cf14c629743c664a),上海百联集团股份有限公司,上海市浦东新区张杨路501号11楼1101室
ObjectId(58f872c5cf14c629743c664b),上海兰生股份有限公司,上海市浦东新区陆家嘴东路161号2602室
ObjectId(58f872c5cf14c629743c664c),上海新华传媒股份有限公司,上海市闵行区剑川路951号
ObjectId(58f872c5cf14c629743c664d),上海益民商业集团股份有限公司,上海市淮海中路809号甲七楼
ObjectId(58f872c5cf14c629743c664e),上海世茂股份有限公司,上海市黄浦区南京西路268号
ObjectId(58f872c5cf14c629743c664f),上海物资贸易股份有限公司,上海市黄浦区南苏州路325号7楼
ObjectId(58f872c5cf14c629743c6650),天津劝业场(集团)股份有限公司,天津市和平区和平路290号
ObjectId(58f872c5cf14c629743c6651),上海隧道工程股份有限公司,上海市徐汇区宛平南路1099号
ObjectId(58f872c5cf14c629743c6652),上海耀皮玻璃集团股份有限公司,上海市浦东新区张东路1388号4-5幢
ObjectId(58f872c5cf14c629743c6653),中路股份有限公司,上海市浦东新区南六公路818号
ObjectId(58f872c5cf14c629743c6654),厦门厦工机械股份有限公司,福建省厦门市厦禾路668号
ObjectId(58f872c5cf14c629743c6655),西安宏盛科技发展股份有限公司,陕西省西安曲江新区雁南五路商通大道曲江行政商务区会所裙楼三层306室
ObjectId(58f872c5cf14c629743c6656),安信信托股份有限公司,上海市杨浦区控江路1553-1555号A座3楼301室
ObjectId(58f872c5cf14c629743c6657),杭州解百集团股份有限公司,浙江省杭州市下城区环城北路208号坤和中心1705室
ObjectId(58f872c5cf14c629743c6658),神马实业股份有限公司,河南省平顶山市建设路63号
ObjectId(58f872c5cf14c629743c6659),华北制药股份有限公司,河北省石家庄市和平东路388号
ObjectId(58f872c5cf14c629743c665a),东方集团股份有限公司,黑龙江省哈尔滨市南岗区长江路368号经开区大厦第9层901室
ObjectId(58f872c5cf14c629743c665b),山西杏花村汾酒厂股份有限公司,山西省汾阳市杏花村
ObjectId(58f872c5cf14c629743c665c),马鞍山钢铁股份有限公司,安徽省马鞍山市九华西路8号
ObjectId(58f872c5cf14c629743c665d),沈机集团昆明机床股份有限公司,云南省昆明市茨坝路23号
ObjectId(58f872c5cf14c629743c665e),山东天业恒基股份有限公司,山东省济南市高新开发区新宇南路1号济南国际会展中心A区
ObjectId(58f872c5cf14c629743c665f),江苏悦达投资股份有限公司,江苏省盐城市世纪大道东路2号
ObjectId(58f872c5cf14c629743c6660),鹏博士电信传媒集团股份有限公司,四川省成都市高新西区创业中心
ObjectId(58f872c5cf14c629743c6661),新奥生态控股股份有限公司,河北省石家庄市和平东路393号
ObjectId(58f872c5cf14c629743c6662),中国中铁股份有限公司,北京市丰台区南四环西路128号院1号楼918
ObjectId(58f872c5cf14c629743c6663),福建水泥股份有限公司,福建省福州市杨桥路118号宏扬新城建福大厦
ObjectId(58f872c5cf14c629743c6664),华新水泥股份有限公司,湖北省黄石市黄石大道897号
ObjectId(58f872c5cf14c629743c6665),宜宾纸业股份有限公司,四川省宜宾市南溪区裴石轻工业园区
ObjectId(58f872c5cf14c629743c6666),云南煤业能源股份有限公司,云南省昆明市经济技术开发区经开路3号科技创新园A46号
ObjectId(58f872c5cf14c629743c6667),京能置业股份有限公司,北京市西城区复兴门南大街2号甲天银大厦A西八层
ObjectId(58f872c5cf14c629743c6668),山东鲁抗医药股份有限公司,山东省济宁市太白楼西路173号
ObjectId(58f872c5cf14c629743c6669),浙江中国轻纺城集团股份有限公司,浙江省绍兴市柯桥区柯桥街道鉴湖路1号中轻大厦
ObjectId(58f872c5cf14c629743c666a),银川新华百货商业集团股份有限公司,宁夏回族自治区银川市兴庆区新华东街97号
ObjectId(58f872c5cf14c629743c666b),中储发展股份有限公司,天津市北辰经济开发区
ObjectId(58f872c5cf14c629743c666c),鲁银投资集团股份有限公司,山东省济南市经十路20518号
ObjectId(58f872c5cf14c629743c666d),辅仁药业集团实业股份有限公司,河南省鹿邑县产业集聚区同源路1号
ObjectId(58f872c5cf14c629743c666e),四川水井坊股份有限公司,四川省成都市金牛区全兴路9号
ObjectId(58f872c5cf14c629743c666f),山东新潮能源股份有限公司,山东省烟台市牟平区牟山路98号
ObjectId(58f872c5cf14c629743c6670),鲁信创业投资集团股份有限公司,山东省淄博市高新技术产业开发区裕民路129号
ObjectId(58f872c5cf14c629743c6671),新疆友好(集团)股份有限公司,新疆维吾尔自治区乌鲁木齐市友好南路668号
ObjectId(58f872c5cf14c629743c6672),山西通宝能源股份有限公司,山西省太原市长治路272号
ObjectId(58f872c5cf14c629743c6673),新余钢铁股份有限公司,江西省新余市铁焦路
ObjectId(58f872c5cf14c629743c6674),东方通信股份有限公司,浙江省杭州市文三路398号
ObjectId(58f872c5cf14c629743c6675),南京熊猫电子股份有限公司,江苏省南京市高新技术产业开发区05幢北侧1-2层
ObjectId(58f872c5cf14c629743c6676),武汉市汉商集团股份有限公司,湖北省武汉市汉阳大道134号
ObjectId(58f872c5cf14c629743c6677),西藏城市发展投资股份有限公司,西藏自治区拉萨市金珠西路75号2楼
ObjectId(58f872c5cf14c629743c6678),广誉远中药股份有限公司,青海省西宁经济开发区金桥路38号
ObjectId(58f872c5cf14c629743c6679),江苏综艺股份有限公司,江苏省南通市通州区兴东镇黄金村
ObjectId(58f872c5cf14c629743c667a),宁波富邦精业集团股份有限公司,浙江省宁波市镇海骆驼机电工业园区
ObjectId(58f872c5cf14c629743c667b),通策医疗投资股份有限公司,浙江省杭州市上城区平海路57号
ObjectId(58f872c5cf14c629743c667c),烟台园城黄金股份有限公司,山东省烟台市南大街261号
ObjectId(58f872c5cf14c629743c667d),中航重机股份有限公司,贵州省贵阳市经济技术开发区锦江路110号
ObjectId(58f872c5cf14c629743c667e),安徽合力股份有限公司,安徽省合肥市经济技术开发区方兴大道668号
ObjectId(58f872c5cf14c629743c667f),武汉祥龙电业股份有限公司,湖北省武汉市洪山区葛化街化工路31号
ObjectId(58f872c5cf14c629743c6680),中电广通股份有限公司,北京市海淀区中关村南大街17号3号楼(韦伯时代中心C座)21层2104-2108室
ObjectId(58f872c5cf14c629743c6681),中航黑豹股份有限公司,山东省文登市龙山路107号
ObjectId(58f872c5cf14c629743c6682),洲际油气股份有限公司,海南省海口市西沙路28号侨企大楼8层
ObjectId(58f872c5cf14c629743c6683),辽宁红阳能源投资股份有限公司,辽宁省沈阳市皇姑区黄河南大街96-6号启运大厦4楼
ObjectId(58f872c5cf14c629743c6684),长江出版传媒股份有限公司,湖北省武汉市雄楚大道268号湖北出版文化城B座11-12层
ObjectId(58f872c5cf14c629743c6685),浪潮软件股份有限公司,山东省泰安市虎山路中段
ObjectId(58f872c5cf14c629743c6686),厦门国贸集团股份有限公司,福建省厦门市湖滨南路国贸大厦18层
ObjectId(58f872c5cf14c629743c6687),河南东方银星投资股份有限公司,河南省商丘市民权县人民路东段南侧盛世名门三号楼1单元1002室
ObjectId(58f872c5cf14c629743c6688),上海锦江国际酒店发展股份有限公司,上海市浦东新区杨高南路889号东锦江大酒店商住楼四层（B区域）
ObjectId(58f872c5cf14c629743c6689),天津天海投资发展股份有限公司,天津市天津空港经济区中心大道华盈大厦803
ObjectId(58f872c5cf14c629743c668a),江中药业股份有限公司,江西省南昌市高新区火炬大道788号
ObjectId(58f872c5cf14c629743c668b),西藏旅游股份有限公司,西藏自治区拉萨市林廓东路6号
ObjectId(58f872c5cf14c629743c668c),上海实业发展股份有限公司,上海市浦东南路1085号华申大厦六楼
ObjectId(58f872c5cf14c629743c668d),大连大福控股股份有限公司,辽宁省大连市甘井子区后革街411号
ObjectId(58f872c5cf14c629743c668e),江苏索普化工股份有限公司,江苏省镇江市谏壁镇越河街50号
ObjectId(58f872c5cf14c629743c668f),中茵股份有限公司,湖北省黄石市团城山6号小区
ObjectId(58f872c5cf14c629743c6690),大唐华银电力股份有限公司,湖南省长沙市芙蓉中路三段255号
ObjectId(58f872c5cf14c629743c6691),华远地产股份有限公司,北京市西城区北展北街11号华远企业中心11#楼
ObjectId(58f872c5cf14c629743c6692),长春一汽富维汽车零部件股份有限公司,吉林省长春市汽车产业开发区东风南街1399号
ObjectId(58f872c5cf14c629743c6693),华域汽车系统股份有限公司,上海市威海路489号
ObjectId(58f872c5cf14c629743c6694),山西焦化股份有限公司,山西省洪洞县广胜寺镇
ObjectId(58f872c5cf14c629743c6695),辽宁成大股份有限公司,辽宁省大连市人民路71号
ObjectId(58f872c5cf14c629743c6696),兰州民百(集团)股份有限公司,甘肃省兰州市城关区中山路120号
ObjectId(58f872c5cf14c629743c6697),中粮屯河糖业股份有限公司,新疆昌吉州昌吉市大西渠镇区玉堂村丘54栋1层W101
ObjectId(58f872c5cf14c629743c6698),苏州新区高新技术产业股份有限公司,江苏省苏州市新区运河路8号
ObjectId(58f872c5cf14c629743c6699),湖南海利化工股份有限公司,湖南省长沙市芙蓉中路二段251号
ObjectId(58f872c5cf14c629743c669a),中国高科集团股份有限公司,北京市顺义区李遂镇龙泰路1-118号
ObjectId(58f872c5cf14c629743c669b),重庆百货大楼股份有限公司,重庆市渝中区民权路28号(英利国际金融中心)第30层、31层、32层
ObjectId(58f872c5cf14c629743c669c),佳都新太科技股份有限公司,广东省广州市番禺区东环街迎宾路832号番禺节能科技园内番山创业中心1号楼2区306房
ObjectId(58f872c5cf14c629743c669d),华电能源股份有限公司,黑龙江省哈尔滨市南岗区高新技术开发区19号楼B座
ObjectId(58f872c5cf14c629743c669e),宁波富达股份有限公司,浙江省余姚市阳明西路355号
ObjectId(58f872c5cf14c629743c669f),山东鲁北化工股份有限公司,山东省无棣县埕口镇
ObjectId(58f872c5cf14c629743c66a0),云南云维股份有限公司,云南省曲靖市沾益县盘江镇花山工业区
ObjectId(58f872c5cf14c629743c66a1),北京首商集团股份有限公司,北京市西城区西单北大街120号
ObjectId(58f872c5cf14c629743c66a2),河北金牛化工股份有限公司,河北省沧州市临港化工园区化工大道
ObjectId(58f872c5cf14c629743c66a3),东软集团股份有限公司,辽宁省沈阳市浑南新区新秀街2号
ObjectId(58f872c5cf14c629743c66a4),新疆百花村股份有限公司,新疆维吾尔自治区乌鲁木齐市中山路141号
ObjectId(58f872c5cf14c629743c66a5),甘肃祁连山水泥集团股份有限公司,甘肃省兰州市城关区酒泉路
ObjectId(58f872c5cf14c629743c66a6),大连热电股份有限公司,辽宁省大连市沙河口区香周路210号
ObjectId(58f872c5cf14c629743c66a7),天津港股份有限公司,天津市自贸区（天津港保税区）通达广场1号A区
ObjectId(58f872c5cf14c629743c66a8),江苏凤凰置业投资股份有限公司,江苏省南京市中央路389号凤凰国际大厦六楼
ObjectId(58f872c5cf14c629743c66a9),青海金瑞矿业发展股份有限公司,青海省西宁市新宁路36号
ObjectId(58f872c5cf14c629743c66aa),南京医药股份有限公司,江苏省南京市雨花台区小行尤家凹1号（南京国际健康产业园）8号楼
ObjectId(58f872c5cf14c629743c66ab),西安曲江文化旅游股份有限公司,陕西省西安市曲江新区雁塔南路292号曲江文化大厦7-8层
ObjectId(58f872c5cf14c629743c66ac),盛屯矿业集团股份有限公司,福建省厦门市翔安区双沪北路1号之2二楼
ObjectId(58f872c5cf14c629743c66ad),光明房地产集团股份有限公司,上海市浦东新区张杨路838号25楼A座
ObjectId(58f872c5cf14c629743c66ae),南宁百货大楼股份有限公司,广西壮族自治区南宁市朝阳路39、41、45号
ObjectId(58f872c5cf14c629743c66af),常林股份有限公司,江苏省常州市新北区华山中路36号
ObjectId(58f872c5cf14c629743c66b0),彩虹显示器件股份有限公司,陕西省咸阳高新技术产业开发区彩虹路一号
ObjectId(58f872c5cf14c629743c66b1),中航资本控股股份有限公司,黑龙江省哈尔滨市道里区友谊路111号新吉财富大厦23层
ObjectId(58f872c5cf14c629743c66b2),物产中大集团股份有限公司,浙江省杭州市中大广场A座
ObjectId(58f872c5cf14c629743c66b3),宁波均胜电子股份有限公司,浙江省宁波市高新区聚贤路1266号
ObjectId(58f872c5cf14c629743c66b4),湖南天雁机械股份有限公司,湖南省衡阳市石鼓区合江套路195号
ObjectId(58f872c5cf14c629743c66b5),文投控股股份有限公司,辽宁省沈阳市苏家屯区白松路22号
ObjectId(58f872c5cf14c629743c66b6),匹凸匹金融信息服务(上海)股份有限公司,上海市浦东新区世纪大道88号金茂大厦3804B室
ObjectId(58f872c5cf14c629743c66b7),上海绿庭投资控股集团股份有限公司,上海市松江区新松江路1800弄松新商务楼5楼
ObjectId(58f872c5cf14c629743c66b8),福建东百集团股份有限公司,福建省福州市八一七北路84号
ObjectId(58f872c5cf14c629743c66b9),上海亚通股份有限公司,上海市崇明县城桥镇八一路1号
ObjectId(58f872c5cf14c629743c66ba),阳煤化工股份有限公司,山西省阳泉市北大西街5号
ObjectId(58f872c5cf14c629743c66bb),长春欧亚集团股份有限公司,吉林省长春市工农大路1128号
ObjectId(58f872c5cf14c629743c66bc),大商股份有限公司,辽宁省大连市中山区青三街1号
ObjectId(58f872c5cf14c629743c66bd),青岛海尔股份有限公司,山东省青岛市崂山区海尔工业园内
ObjectId(58f872c5cf14c629743c66be),上海三毛企业(集团)股份有限公司,中国（上海）自由贸易试验区浦东大道1476号、1482号1401-1415室
ObjectId(58f872c5cf14c629743c66bf),中国石化上海石油化工股份有限公司,上海市金山区金一路48号
ObjectId(58f872c5cf14c629743c66c0),厦门金龙汽车集团股份有限公司,福建省厦门市厦禾路668号22、23层
ObjectId(58f872c5cf14c629743c66c1),中船海洋与防务装备股份有限公司,广东省广州市荔湾区芳村大道南40号
ObjectId(58f872c5cf14c629743c66c2),广州珠江实业开发股份有限公司,广东省广州市环市东路362-366号好世界广场30楼
ObjectId(58f872c5cf14c629743c66c3),南京新街口百货商店股份有限公司,江苏省南京市白下区中山南路1号
ObjectId(58f872c5cf14c629743c66c4),京投发展股份有限公司,浙江省宁波市中山东路238号
ObjectId(58f872c5cf14c629743c66c5),甘肃刚泰控股(集团)股份有限公司,甘肃省兰州市七里河区马滩中街549号
ObjectId(58f872c5cf14c629743c66c6),百川能源股份有限公司,湖北省武汉市汉阳区阳新路特一号
ObjectId(58f872c5cf14c629743c66c7),上海普天邮通科技股份有限公司,上海市宜山路700号
ObjectId(58f872c5cf14c629743c66c8),上海凤凰企业（集团）股份有限公司,上海市金山工业区开乐大街158号6号楼
ObjectId(58f872c5cf14c629743c66c9),四川金顶(集团)股份有限公司,四川省峨眉山市乐都镇
ObjectId(58f872c5cf14c629743c66ca),航天通信控股集团股份有限公司,浙江省杭州市解放路138号航天通信大厦
ObjectId(58f872c5cf14c629743c66cb),上海交运集团股份有限公司,上海市浦东新区曹路工业园区民冬路239号6幢101室
ObjectId(58f872c5cf14c629743c66cc),中华企业股份有限公司,上海市华山路2号
ObjectId(58f872c5cf14c629743c66cd),四川川投能源股份有限公司,四川省成都市小南街23号
ObjectId(58f872c5cf14c629743c66ce),广东东阳光科技控股股份有限公司,广东省韶关市乳源县乳城镇侯公渡
ObjectId(58f872c5cf14c629743c66cf),杭州天目山药业股份有限公司,浙江省临安市苕溪南路78号
ObjectId(58f872c5cf14c629743c66d0),哈药集团股份有限公司,黑龙江省哈尔滨市利民开发区宝安路南、西安大街西
ObjectId(58f872c5cf14c629743c66d1),上海陆家嘴金融贸易区开发股份有限公司,上海市浦东大道981号
ObjectId(58f872c5cf14c629743c66d2),上海强生控股股份有限公司,上海市浦东新区浦建路145号
ObjectId(58f872c5cf14c629743c66d3),上海新南洋股份有限公司,上海市番禺路667号6楼
ObjectId(58f872c5cf14c629743c66d4),福耀玻璃工业集团股份有限公司,福建省福清市融侨经济技术开发区福耀工业村
ObjectId(58f872c5cf14c629743c66d5),信达地产股份有限公司,北京市崇文区永定门内大街1号
ObjectId(58f872c6cf14c629743c66d6),上海豫园旅游商城股份有限公司,上海市文昌路19号
ObjectId(58f872c6cf14c629743c66d7),北京电子城投资开发集团股份有限公司,北京市朝阳区酒仙桥北路甲10号院205号楼6层
ObjectId(58f872c6cf14c629743c66d8),上海飞乐音响股份有限公司,上海市嘉定区嘉新公路1001号第七幢
ObjectId(58f872c6cf14c629743c66d9),上海锦江国际实业投资股份有限公司,上海市浦东大道1号
ObjectId(58f872c6cf14c629743c66da),中安消股份有限公司,上海市普陀区丹巴路28弄旭辉世纪广场9号楼二楼
ObjectId(58f872c6cf14c629743c66db),上海申华控股股份有限公司,上海市宁波路1号
ObjectId(58f872c6cf14c629743c66dc),上海游久游戏股份有限公司,上海市石门二路333弄3号6B
ObjectId(58f872c6cf14c629743c66dd),上海城投控股股份有限公司,上海市浦东新区北艾路1540号
ObjectId(58f872c6cf14c629743c66de),上海外高桥集团股份有限公司,上海市浦东新区杨高北路889号
ObjectId(58f872c6cf14c629743c66df),上海同达创业投资股份有限公司,上海市浦东新区金新路58号银桥大厦24楼
ObjectId(58f872c6cf14c629743c66e0),中源协和细胞基因工程股份有限公司,天津市滨海新区（津南）创意中心A座1002室
ObjectId(58f872c6cf14c629743c66e1),乐山电力股份有限公司,四川省乐山市市中区嘉定北路46号
ObjectId(58f872c6cf14c629743c66e2),上海爱建集团股份有限公司,上海市浦东新区泰谷路168号
ObjectId(58f872c6cf14c629743c66e3),申能股份有限公司,上海市虹井路159号5楼
ObjectId(58f872c6cf14c629743c66e4),上海万业企业股份有限公司,上海市浦东大道720号9楼
ObjectId(58f872c6cf14c629743c66e5),上海三爱富新材料股份有限公司,上海市闵行区龙吴路4411号
ObjectId(58f872c6cf14c629743c66e6),上海金桥出口加工区开发股份有限公司,上海市中国（上海）自由贸易试验区新金桥路28号
ObjectId(58f872c6cf14c629743c66e7),上海大众公用事业(集团)股份有限公司,上海市中国（上海）自由贸易试验区浦东商城路518号
ObjectId(58f872c6cf14c629743c66e8),上海富控互动娱乐股份有限公司,上海市虹口区广粤路437号2幢
ObjectId(58f872c6cf14c629743c66e9),号百控股股份有限公司,上海市江宁路1207号20-21楼
ObjectId(58f872c6cf14c629743c66ea),上海华谊集团股份有限公司,上海市四川中路63号
ObjectId(58f872c6cf14c629743c66eb),浙报数字文化集团股份有限公司,浙江省杭州市体育场路178号26-27楼
ObjectId(58f872c6cf14c629743c66ec),上海龙头(集团)股份有限公司,上海市制造局路584号10幢4楼
ObjectId(58f872c6cf14c629743c66ed),华东建筑集团股份有限公司,上海市黄浦区西藏南路1368号五层501室
ObjectId(58f872c6cf14c629743c66ee),上海嘉宝实业(集团)股份有限公司,上海市嘉定区清河路55号6-7F
ObjectId(58f872c6cf14c629743c66ef),上海申达股份有限公司,上海市浦东新区洪山路176号118室
ObjectId(58f872c6cf14c629743c66f0),上海新世界股份有限公司,上海市南京西路2-88号
ObjectId(58f872c6cf14c629743c66f1),上海复旦复华科技股份有限公司,上海市杨浦区复旦科技园四平路1779号103室
ObjectId(58f872c6cf14c629743c66f2),上海华鑫股份有限公司,上海市浦东新区金海路1000号
ObjectId(58f872c6cf14c629743c66f3),上海市天宸股份有限公司,上海市长宁区延安西路2067号29楼
ObjectId(58f872c6cf14c629743c66f4),上海海立(集团)股份有限公司,上海市浦东新区金桥出口加工区宁桥路888号
ObjectId(58f872c6cf14c629743c66f5),山西省国新能源股份有限公司,山西省太原市高新技术开发区中心街6号
ObjectId(58f872c6cf14c629743c66f6),上海氯碱化工股份有限公司,上海市龙吴路4747、4800号
ObjectId(58f872c6cf14c629743c66f7),上海丰华(集团)股份有限公司,上海市浦东新区浦建路76号由由国际广场901室
ObjectId(58f872c6cf14c629743c66f8),鹏起科技发展股份有限公司,上海市浦东航津路1929号1幢第六层
ObjectId(58f872c6cf14c629743c66f9),上海金枫酒业股份有限公司,上海市浦东新区张杨路579号
ObjectId(58f872c6cf14c629743c66fa),老凤祥股份有限公司,上海市黄浦区南京西路190号四层、五层
ObjectId(58f872c6cf14c629743c66fb),上海神奇制药投资管理股份有限公司,上海市浦东新区上川路995号
ObjectId(58f872c6cf14c629743c66fc),金杯汽车股份有限公司,辽宁省沈阳市沈河区万柳塘路38号
ObjectId(58f872c6cf14c629743c66fd),上海宽频科技股份有限公司,上海市浦东新区民夏路100号2幢304室
ObjectId(58f872c6cf14c629743c66fe),绿地控股集团股份有限公司,上海市打浦路700号
ObjectId(58f872c6cf14c629743c66ff),大众交通(集团)股份有限公司,上海市中山西路1515号12楼
ObjectId(58f872c6cf14c629743c6700),上海中毅达股份有限公司,上海市徐汇区淮海中路1010号嘉华中心3704室
ObjectId(58f872c6cf14c629743c6701),上海汇通能源股份有限公司,上海市康桥路1100号
ObjectId(58f872c6cf14c629743c6702),上海市北高新股份有限公司,上海市共和新路3088弄2号1008室
ObjectId(58f872c6cf14c629743c6703),黑龙江北大荒农业股份有限公司,黑龙江省哈尔滨市南岗区汉水路263号
ObjectId(58f872c6cf14c629743c6704),光明乳业股份有限公司,上海市吴中路578号
ObjectId(58f872c6cf14c629743c6705),浙江新安化工集团股份有限公司,浙江省建德市江滨中路新安大厦1号
ObjectId(58f872c6cf14c629743c6706),河南中孚实业股份有限公司,河南省巩义市新华路31号
ObjectId(58f872c6cf14c629743c6707),贵州益佰制药股份有限公司,贵州省贵阳市白云大道220-1号
ObjectId(58f872c6cf14c629743c6708),福建龙溪轴承(集团)股份有限公司,福建省漳州市延安北路
ObjectId(58f872c6cf14c629743c6709),大连圣亚旅游控股股份有限公司,辽宁省大连市沙河口区中山路608-6-8号
ObjectId(58f872c6cf14c629743c670a),泰豪科技股份有限公司,江西省南昌高新开发区清华泰豪大楼
ObjectId(58f872c6cf14c629743c670b),广东榕泰实业股份有限公司,广东省揭阳市区新兴东二路1号
ObjectId(58f872c6cf14c629743c670c),用友网络科技股份有限公司,北京市海淀区北清路68号
ObjectId(58f872c6cf14c629743c670d),山东新华医疗器械股份有限公司,山东省淄博高新技术产业开发区新华医疗科技园
ObjectId(58f872c6cf14c629743c670e),山东金晶科技股份有限公司,山东省淄博市高新技术开发区宝石镇王庄
ObjectId(58f872c6cf14c629743c670f),安徽海螺水泥股份有限公司,安徽省芜湖市文化路39号
ObjectId(58f872c6cf14c629743c6710),江苏长电科技股份有限公司,江苏省江阴市澄江镇长山路78号
ObjectId(58f872c6cf14c629743c6711),海洋石油工程股份有限公司,天津市空港经济区西二道82号丽港大厦裙房二层202-F105室
ObjectId(58f872c6cf14c629743c6712),天地科技股份有限公司,北京市朝阳区和平街青年沟路5号
ObjectId(58f872c6cf14c629743c6713),新疆八一钢铁股份有限公司,新疆维吾尔自治区乌鲁木齐市头屯河区新钢路
ObjectId(58f872c6cf14c629743c6714),卧龙电气集团股份有限公司,浙江省绍兴市上虞区经济开发区
ObjectId(58f872c6cf14c629743c6715),青岛天华院化学工程股份有限公司,山东省青岛市城阳区棘洪滩金岭工业园3号
ObjectId(58f872c6cf14c629743c6716),北京京能电力股份有限公司,北京市石景山区广宁路10号
ObjectId(58f872c6cf14c629743c6717),铜陵精达特种电磁线股份有限公司,安徽省铜陵市经济技术开发区黄山大道北段988号
ObjectId(58f872c6cf14c629743c6718),浙江万好万家文化股份有限公司,浙江省杭州市密渡桥路1号白马大厦12楼
ObjectId(58f872c6cf14c629743c6719),安徽皖江物流(集团)股份有限公司,安徽省芜湖市经济技术开发区内
ObjectId(58f872c6cf14c629743c671a),福建省燕京惠泉啤酒股份有限公司,福建省泉州市惠安县螺城镇建设大街157号
ObjectId(58f872c6cf14c629743c671b),浙江康恩贝制药股份有限公司,浙江省兰溪市康恩贝大道1号
ObjectId(58f872c6cf14c629743c671c),重庆市迪马实业股份有限公司,重庆市南岸区长电路8号
